timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency,IdleTime
1449844382141,1530,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-31,text,true,5451,1530,0
1449844382197,1516,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-3,text,true,4107,1516,0
1449844387091,577,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-2,text,true,5229,576,0
1449844387259,409,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-49,text,true,4194,408,0
1449844387087,584,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-12,text,true,3970,584,0
1449844387236,443,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-75,text,true,5033,443,0
1449844387230,453,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-52,text,true,5115,453,0
1449844387274,429,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-33,text,true,3460,428,0
1449844387255,460,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-14,text,true,4993,458,0
1449844387251,477,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-62,text,true,7534,477,0
1449844387088,766,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-54,text,true,12010,766,0
1449844387284,579,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-19,text,true,5551,579,0
1449844387180,689,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-28,text,true,5397,688,0
1449844387209,677,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-22,text,true,3038,677,0
1449844387157,730,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-76,text,true,10752,728,0
1449844387255,636,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-37,text,true,6303,635,0
1449844387236,659,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-34,text,true,7512,658,0
1449844387226,680,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-51,text,true,7885,680,0
1449844387240,672,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-64,text,true,4997,672,0
1449844387252,737,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-8,text,true,8321,737,0
1449844387182,814,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-25,text,true,2923,814,0
1449844387285,761,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-7,text,true,3517,761,0
1449844387216,844,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-59,text,true,3018,844,0
1449844387251,829,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-46,text,true,8906,827,0
1449844387220,877,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-36,text,true,4965,875,0
1449844387262,837,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-11,text,true,5175,837,0
1449844387175,938,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-44,text,true,5532,938,0
1449844387253,884,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-58,text,true,6087,884,0
1449844387280,861,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-69,text,true,4600,859,0
1449844387209,937,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-24,text,true,3519,937,0
1449844387136,1028,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-55,text,true,11060,1027,0
1449844387227,1001,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-9,text,true,4858,1001,0
1449844387263,970,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-3,text,true,4377,969,0
1449844387272,999,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-40,text,true,3602,998,0
1449844387202,1070,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-72,text,true,3325,1070,0
1449844387281,1010,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-38,text,true,5244,1010,0
1449844387213,1094,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-20,text,true,5198,1094,0
1449844387280,1071,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-31,text,true,5461,1071,0
1449844387242,1110,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-56,text,true,4611,1110,0
1449844387209,1152,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-50,text,true,4758,1152,0
1449844387255,1151,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-48,text,true,8128,1151,0
1449844387126,1300,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-65,text,true,6080,1299,0
1449844387182,1268,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-27,text,true,6032,1268,0
1449844387183,1281,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-15,text,true,6843,1281,0
1449844387091,1374,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-17,text,true,6175,1373,0
1449844387241,1229,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-60,text,true,8091,1228,0
1449844387176,1326,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-73,text,true,4335,1326,0
1449844387251,1259,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-5,text,true,4076,1259,0
1449844387194,1341,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-61,text,true,4612,1341,0
1449844387279,1268,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-35,text,true,5237,1268,0
1449844387217,1380,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-42,text,true,3720,1380,0
1449844387207,1392,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-41,text,true,4823,1392,0
1449844387256,1392,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-10,text,true,3937,1391,0
1449844387208,1443,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-53,text,true,4879,1443,0
1449844387091,1583,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-63,text,true,6551,1582,0
1449844387091,1597,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-30,text,true,4363,1597,0
1449844387264,1430,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-6,text,true,5099,1430,0
1449844387153,1543,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-70,text,true,6755,1543,0
1449844387216,1482,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-32,text,true,7332,1482,0
1449844387236,1517,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-57,text,true,5792,1517,0
1449844387201,1552,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-21,text,true,5519,1552,0
1449844387277,1479,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-68,text,true,3631,1479,0
1449844387221,1590,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-4,text,true,7557,1588,0
1449844387198,1625,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-39,text,true,6009,1623,0
1449844387101,1758,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-43,text,true,5288,1758,0
1449844387176,1683,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-71,text,true,4622,1683,0
1449844387160,1725,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-74,text,true,6102,1724,0
1449844387215,1680,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-67,text,true,4505,1679,0
1449844387229,1669,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-47,text,true,7884,1668,0
1449844387277,1631,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-18,text,true,3338,1631,0
1449844387256,1688,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-13,text,true,4294,1688,0
1449844387242,1714,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-66,text,true,10062,1714,0
1449844387184,1792,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-45,text,true,5243,1792,0
1449844387178,1827,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-29,text,true,5319,1826,0
1449844387210,1796,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-26,text,true,6161,1796,0
1449844387272,1765,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-16,text,true,3731,1765,0
1449844387275,1773,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-1,text,true,4122,1773,0
1449844387089,1997,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-23,text,true,6598,1997,0
1449844392600,96,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-41,text,false,1820,0,0
1449844392653,59,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-3,text,false,1820,0,0
1449844392691,19,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-68,text,false,1820,0,0
1449844392661,48,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-10,text,false,1820,0,0
1449844392654,57,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-34,text,false,1820,0,0
1449844392653,61,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-79,text,false,1820,0,0
1449844392658,53,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-47,text,false,1820,0,0
1449844392664,45,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-80,text,false,1820,0,0
1449844392682,24,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-64,text,false,1820,0,0
1449844392678,29,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-74,text,false,1820,0,0
1449844392683,22,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-33,text,false,1820,0,0
1449844392653,59,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-46,text,false,1820,0,0
1449844392690,13,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-70,text,false,1820,0,0
1449844392686,22,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-50,text,false,1820,0,0
1449844392701,1,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-61,text,false,1820,0,0
1449844392696,1,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-30,text,false,1820,0,0
1449844392691,6,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-69,text,false,1820,0,0
1449844392646,69,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-29,text,false,1820,0,0
1449844392643,76,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-35,text,false,1820,0,0
1449844392641,79,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-17,text,false,1820,0,0
1449844392644,74,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-72,text,false,1820,0,0
1449844392640,82,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-52,text,false,1820,0,0
1449844392637,85,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-57,text,false,1820,0,0
1449844392637,87,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-60,text,false,1820,0,0
1449844392636,90,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-71,text,false,1820,0,0
1449844392628,104,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-16,text,false,1820,0,0
1449844392629,102,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-78,text,false,1820,0,0
1449844392626,108,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-39,text,false,1820,0,0
1449844392626,109,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-77,text,false,1820,0,0
1449844392625,111,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-20,text,false,1820,0,0
1449844392617,120,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-45,text,false,1820,0,0
1449844392617,121,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-51,text,false,1820,0,0
1449844392613,126,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-37,text,false,1820,0,0
1449844392613,127,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-21,text,false,1820,0,0
1449844392612,128,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-56,text,false,1820,0,0
1449844392609,132,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-13,text,false,1820,0,0
1449844392609,134,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-32,text,false,1820,0,0
1449844392608,135,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-4,text,false,1820,0,0
1449844392605,139,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-73,text,false,1820,0,0
1449844392609,133,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-36,text,false,1820,0,0
1449844392602,143,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-40,text,false,1820,0,0
1449844392697,49,POST /e-entity/freme-ner/documents,Non HTTP response code: org.apache.jorphan.util.JMeterStopThreadException,Non HTTP response message: End of sequence,Thread Group 1-49,text,false,1820,0,0
1449844392589,379,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-11,text,true,3260,379,0
1449844392494,495,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-12,text,true,3434,495,0
1449844392498,492,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-8,text,true,4150,491,0
1449844392565,425,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-48,text,true,4292,425,0
1449844392559,432,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-44,text,true,5781,432,0
1449844392557,441,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-27,text,true,6215,440,0
1449844392597,406,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-24,text,true,6269,406,0
1449844392494,515,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-22,text,true,5309,515,0
1449844392588,437,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-9,text,true,6671,436,0
1449844392538,492,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-6,text,true,7227,492,0
1449844392496,674,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-31,text,true,5864,674,0
1449844392493,679,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-15,text,true,3559,679,0
1449844392588,596,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-55,text,true,7270,595,0
1449844392495,695,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-2,text,true,6340,695,0
1449844392539,652,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-53,text,true,6186,651,0
1449844392498,696,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-43,text,true,6748,696,0
1449844392587,628,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-67,text,true,6438,627,0
1449844392587,658,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-76,text,true,4748,658,0
1449844392493,754,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-58,text,true,6840,753,0
1449844392506,758,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-66,text,true,6270,758,0
1449844392596,752,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-62,text,true,6188,752,0
1449844392476,909,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-1,text,true,6484,909,0
1449844392600,786,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-7,text,true,9199,785,0
1449844392575,811,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-19,text,true,4040,811,0
1449844392536,875,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-81,text,true,5089,875,0
1449844392591,824,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-25,text,true,5565,822,0
1449844392536,898,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-54,text,true,6438,897,0
1449844392554,886,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-38,text,true,7520,886,0
1449844392474,967,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-18,text,true,6560,967,0
1449844392536,950,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-5,text,true,5082,950,0
1449844392535,982,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-63,text,true,5700,982,0
1449844392494,1066,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-26,text,true,4156,1066,0
1449844392595,968,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-59,text,true,5845,966,0
1449844392593,986,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-65,text,true,6355,986,0
1449844392499,1110,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-42,text,true,3202,1110,0
1449844392587,1025,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-28,text,true,5938,1025,0
1449844392587,1028,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-23,text,true,4616,1028,0
1449844392596,1032,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-75,text,true,6746,1031,0
1449844392496,1139,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-14,text,true,7096,1138,0
1449844397209,402,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-52,text,true,3647,402,0
1449844397195,407,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-61,text,true,3347,407,0
1449844397184,428,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-12,text,true,4817,427,0
1449844397128,475,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-65,text,true,6500,474,0
1449844397196,406,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-22,text,true,5310,406,0
1449844397127,487,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-66,text,true,8031,487,0
1449844397192,410,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-57,text,true,3929,410,0
1449844397142,476,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-41,text,true,7369,475,0
1449844397196,425,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-45,text,true,3454,425,0
1449844397220,405,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-58,text,true,3690,405,0
1449844397057,592,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-46,text,true,5787,592,0
1449844397204,613,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-49,text,true,3569,613,0
1449844397275,558,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-7,text,true,4287,558,0
1449844397220,617,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-48,text,true,5497,616,0
1449844397192,646,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-1,text,true,3665,646,0
1449844397132,711,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-86,text,true,5469,711,0
1449844397248,602,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-35,text,true,5730,602,0
1449844397211,641,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-42,text,true,4172,641,0
1449844397188,668,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-14,text,true,5180,668,0
1449844397151,710,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-82,text,true,4209,710,0
1449844397186,684,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-76,text,true,5492,684,0
1449844397199,690,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-56,text,true,4675,690,0
1449844397124,889,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-85,text,true,2961,888,0
1449844397050,983,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-20,text,true,4039,983,0
1449844397079,985,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-51,text,true,6384,984,0
1449844397155,928,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-72,text,true,4014,928,0
1449844397035,1049,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-44,text,true,5559,1049,0
1449844397124,967,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-62,text,true,4842,967,0
1449844397173,942,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-68,text,true,5206,942,0
1449844397184,935,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-70,text,true,8424,935,0
1449844397028,1100,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-9,text,true,4775,1100,0
1449844397117,1024,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-31,text,true,10232,1024,0
1449844397084,1097,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-32,text,true,9169,1097,0
1449844397170,1079,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-80,text,true,5053,1079,0
1449844396995,1281,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-78,text,true,7835,1281,0
1449844397142,1149,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-71,text,true,8633,1149,0
1449844397140,1173,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-75,text,true,4203,1172,0
1449844397134,1181,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-67,text,true,5759,1181,0
1449844397086,1264,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-33,text,true,11893,1264,0
1449844397189,1164,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-4,text,true,5826,1163,0
1449844397123,1232,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-16,text,true,7353,1231,0
1449844397225,1164,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-6,text,true,3613,1164,0
1449844397116,1274,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-73,text,true,5939,1274,0
1449844397274,1146,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-50,text,true,5591,1145,0
1449844397250,1266,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-64,text,true,5031,1265,0
1449844397206,1340,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-47,text,true,3177,1340,0
1449844397179,1374,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-3,text,true,5016,1373,0
1449844397155,1399,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-81,text,true,5852,1398,0
1449844397073,1491,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-29,text,true,9324,1489,0
1449844397146,1437,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-11,text,true,5779,1436,0
1449844397137,1447,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-43,text,true,4715,1447,0
1449844397149,1438,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-17,text,true,3882,1438,0
1449844397268,1329,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-5,text,true,13821,1300,0
1449844397254,1351,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-26,text,true,6238,1351,0
1449844397166,1503,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-8,text,true,4470,1503,0
1449844397172,1521,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-74,text,true,4139,1521,0
1449844397136,1560,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-69,text,true,8173,1560,0
1449844397255,1529,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-34,text,true,3650,1529,0
1449844397217,1587,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-55,text,true,4291,1587,0
1449844397266,1544,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-25,text,true,7726,1543,0
1449844397271,1539,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-21,text,true,8680,1538,0
1449844397175,1643,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-83,text,true,6900,1642,0
1449844397258,1566,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-60,text,true,4428,1565,0
1449844397197,1659,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-54,text,true,5892,1658,0
1449844397273,1584,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-38,text,true,5960,1584,0
1449844397158,1706,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-79,text,true,5435,1704,0
1449844397231,1634,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-24,text,true,4776,1634,0
1449844397199,1687,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-63,text,true,4525,1687,0
1449844397209,1752,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-59,text,true,3773,1752,0
1449844397269,1702,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-18,text,true,11406,1701,0
1449844397258,1743,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-19,text,true,4209,1743,0
1449844397262,1746,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-37,text,true,6223,1745,0
1449844397203,1853,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-53,text,true,4185,1853,0
1449844397230,1828,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-28,text,true,4797,1828,0
1449844397224,1845,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-10,text,true,3661,1844,0
1449844397201,1889,POST /e-entity/freme-ner/documents,200,OK,Thread Group 1-13,text,true,3573,1889,0
